Centre Id,Center,Type,Activity,Org,Lat,Long
HM0512,Babila 2 Centre de Sant?,3 - Health Centre,null,GOV,10.6505,-9.68488
GN-STF035,Hopital Pr?fectoral Kouroussa,Hospital,null,null,10.65193,-9.881152
HM0122,Bintimodia (Bintoumodia),1,null,GOV,10.6529,-14.4497
HM0464,Moussaya,4,null,null,10.6593,-9.42981
HM0133,O.F.A.B,1,null,null,10.6603,-14.6045
HM0460,Bate-Nafadji Centre de Sant?,3 - Health Centre,null,GOV,10.6621,-9.2486
HM0172,Nari,4,null,null,10.6635,-13.44
HM0309,Dar-Es Salam,4,null,null,10.6673,-11.9911
HM0308,N'Diar?,4,null,null,10.6691,-12.0309
GN-STF109,CS Kassopo,Health Centre,HIV testing,null,10.671065,-14.594434
HM0123,Kolia-Sana Mato,4,null,GOV,10.6717,-14.367
HM0131,Kayenguissa,Health Center,null,null,10.6733,-14.5376
HM0135,Mohame 6 (Kamsar) Centre de Sant?,3 - Health Centre,null,GOV,10.6739,-14.6032
HM0170,Sodior?,3,null,null,10.6757,-13.6007
HM0307,Saramoussaya,Health Center,null,null,10.6763,-11.6302
HM0130,Neriboundji,4,null,null,10.6875,-14.4698
HM0380,Pellel Hassana,3,null,null,10.6885,-13.079701
HM0513,Centre de Sant? Koumana 1,3 - Health Center,null,GOV,10.6885,-9.65851
HM0976,Diougouma,4,null,GOV,10.6907,-14.0356
HM0925,Banko,4,null,null,10.6907,-9.56329
GN-STF079,Main Hospital,Hospital,null,GOV,10.692402,-12.248379
HM0378,Sinta,Health Center,null,null,10.6991,-12.9751
HM0624,Gnalen,3,null,null,10.7031,-11.3041
HM0306,Bourouwil Centre (Non Fonctionnel),4,null,null,10.7077,-11.683
HM0310,Bhouria,4,null,null,10.7119,-11.9792
HM0141,Malapouya,Health Center,null,null,10.7134,-14.17468
HM0371,Mallalcondo,4,null,null,10.7151,-13.2251
HM0381,Tarihoye Hassane,4,null,null,10.7165,-13.0872
HM0129,Kamakouloun,4,null,null,10.7169,-14.5221
HM0522,Centre de Sant? Balato-Centre,4,null,GOV,10.7169,-9.57098
HM0628,Dogomet,Health Center,null,null,10.7179,-11.4428
HM0171,Toulel,4,null,null,10.7249,-13.5187
HM0320,Poukou,4,null,null,10.7255,-11.9151
HM0634,Banko,Health Center,null,null,10.7267,-10.7086
HM0999,Bocarea,4,null,null,10.7293,-14.4858
"HM0632|H?pital Pr?fectoral Dabola|Hospital|ETC, Triage|CRG, MOH, UNICEF, WHO, MSF|10.7319|-11.107",,,,,,
GN-STF012,Hopital Pr?fectoral Dabola,Hospital,null,null,10.732046,-11.105056
HM0312,Por?daka,Health Center,null,null,10.7347,-12.0665
HM0990,Gbenso,4,null,null,10.7361,-9.19391
HM0544,Falama,4,null,null,10.7379,-8.6308
GuiDab,Dabola,Health Center,Triage,MSF,10.74207,-11.10646
HM0461,So?la,4,null,null,10.7453,-9.2124
HM0630,Dabola-Centre,3,null,null,10.7471,-11.1101
HM0623,Mosqu?e du Kouroufimba,3,null,null,10.7505,-11.3227
HM0353,Madina L?gu?,4,null,null,10.7541,-12.4638
HM0360,Thionthian Centre de Sant?,3 - Health Centre,null,GOV,10.7595,-13.347
HM0953,Arfamoussaya Centre,Health Center,null,null,10.7619,-11.3611
HM0314,Niagara,Health Center,null,null,10.7635,-11.7905
HM0311,Kolissoko,4,null,null,10.7705,-12.0249
HM0535,Lo?lakoro,4,null,null,10.7771,-8.86151
HM0321,Gongoret,3,null,null,10.7783,-11.951
HM0631,Kalela 1,4,null,null,10.7785,-11.0299
HM0377,Missid? K?bou,4,null,null,10.7889,-13.0218
HM0140,Sat?n?ya,4,null,null,10.7909,-14.487001
HM0351,Yirgo Boussara,4,null,null,10.7909,-12.4097
GN-STF004,Sanguiana Centre de Sant?,Health Center/Hospital,null,GOV,10.792173,-10.185601
HM0386,Lalifan,4,null,null,10.7967,-13.9451
HM0138,Kolaboui,Health Center,null,null,10.7983,-14.3998
GN-STF105,Centre de Sante Kaala,Health Center,null,GOV,10.8015,-12.206
HM0702,Katfoura,4,null,null,10.8077,-15.0219
HM0629,Dabola-B?r?t?,3,null,null,10.8105,-11.4399
HM0375,Gougoudj?,Health Center,null,null,10.8197,-12.9896
HM0350,Centre de Sant? Gongor?,Health Center,null,GOV,10.8259,-12.412
HM0757,Cissela Centre,3 - Health Center,null,GOV,10.8277,-10.6107
HM0139,Dabanku,4,null,null,10.8293,-14.4586
HM0361,Labha N'Dian,4,null,null,10.8305,-13.206101
HM0137,Kanfarand?,Health Center,null,null,10.832501,-14.5439
GN-STF101,Clinique Gyn?co obst?trique MORO,null,null,null,10.832918,-8.600311
HM0526,Morodou 1 Centre de Sant?,3 - Health Centre,null,GOV,10.8383,-8.67151
HM0516,Doura Centre de Sant?,3 - Health Center,null,GOV,10.8403,-9.49188
HM0703,Kapkin,4,null,null,10.8421,-14.8819
HM0322,Kourou,4,null,null,10.8445,-11.977
HM0515,Yakouda-Centre,4,null,null,10.8465,-9.46802
HM0349,Hamdallaye Centre,4,null,null,10.8473,-12.3703
HM0633,Bissikrima Centre de Sant?,3 - Health Centre,null,GOV,10.8489,-10.9368
HM0462,Fedekariah,4,null,null,10.8525,-9.21613
HM0160,Km 82,Health Center,null,GOV,10.8561,-12.3412
HM0534,Franidoun,4,null,null,10.8567,-8.87079
HM0627,Dounkito,3,null,null,10.8605,-11.2296
HM0154,Kourou S?riyabh?,4,null,null,10.8625,-12.019301
HM0352,Darou,4,null,null,10.8685,-12.4357
HM0387,Dara Centre,Health Center,null,null,10.8733,-13.7954
HM0346,N'Dir?,4,null,null,10.8789,-12.5075
HM0347,Ley-Dioh?,4,null,null,10.8799,-12.8548
HM0429,Katougouma,4,null,null,10.8819,-14.454701
GN-STF104,Centre de Sant? Ditinn,Health Center,null,GOV,10.8825,-12.1768
HM0344,Kambaco,4,null,null,10.887299,-12.4864
HM0155,Dond?,4,null,null,10.8891,-11.9392
HM0345,Tangan,4,null,null,10.8955,-12.5927
HM0156,Mafara,Health Center,null,GOV,10.8967,-11.9816
GN-STF043,Hopital Pr?fectoral Telimele,Hospital,null,null,10.902539,-13.032993
MOH034,Centre de Sant? T?lim?le Centre,CSU,null,GOV,10.9028,-13.0317
HM0342,Centre de Sant? Maci,Health Center,null,GOV,10.9037,-12.4311
HM0943,Koly,1,null,null,10.9067,-13.0342
GuiTel,Telim?l? Treatment Centre,Transit center,ETC,MSF,10.9115,-13.0299
HM0983,Kadignet,4,null,null,10.9127,-14.0305
HM0385,Bambaya Missid?,4,null,null,10.9187,-13.6825
HM0532,Koundian 2 Centre de Sant?,3 - Health Centre,null,GOV,10.9193,-8.89441
HM0565,Norassoba Centre de Sant?,3 - Health Centre,null,GOV,10.9213,-9.48743
HM0146,Balandougou,4,null,null,10.9217,-13.8859
HM0368,Mabh?,4,null,null,10.9229,-13.1695
HM0626,Kignero,Health Center,null,null,10.9261,-11.1141
HM0376,Koussi,4,null,null,10.9301,-12.932
GN-STF018,Hopital R?gional Boke,Hospital,null,null,10.931592,-14.294722
GN-STF112,Cabinets Dentaires,Dentist,Dentistry,null,10.931813,-14.295487
HM0389,Konstamy,3,null,null,10.9331,-13.5005
HM0125,Dibia,3,null,null,10.9345,-14.2917
HM0343,Ndantari,4,null,null,10.9347,-12.4791
HM0388,Kourakoto,4,null,null,10.9377,-13.7913
HM0366,Tarihoye,Health Center,null,null,10.9387,-13.2298
MOH036,Centre de Sant? Bok? Centre,CSU,null,GOV,10.9409,-14.2848
HM0157,N'Diouriah,4,null,null,10.9501,-12.3116
HM0348,Centre de Sant? Ley-Miro,Health Center,null,GOV,10.9529,-12.8925
HM0567,Paneau Scolaire Ch?teau D'Eau 65,4,null,null,10.9529,-9.43329
HM0566,Gbenkorokoro,4,null,null,10.9543,-9.4375
HM0127,Bok? Correrah (Khorera),CSU,null,GOV,10.9573,-14.2967
HM0525,Nyantanina Centre de Sant?,3 - Health Centre,null,GOV,10.9585,-8.33618
HM0158,K?baly,null,null,null,10.9627,-12.2007
HM0639,Dialakoro Centre de Sant?,3 - Health Center,null,GOV,10.9693,-11.054
HM0426,Dambantchian Centre,4,null,null,10.9695,-14.1581
HM0568,Nounkounkan Centre de Sant?,3 - Health Centre,null,GOV,10.9709,-9.38892
HM0383,Sar?kaly,Health Center,null,null,10.9739,-13.0154
HM0357,Gadha Bhoundouwol,4,null,null,10.9747,-12.3489
HM1001,Djissouma,4,null,null,10.9779,-12.9276
HM0356,Tyagh?,4,null,null,10.9811,-12.4509
HM0527,Limbana,4,null,null,10.9833,-8.685
HM0367,Silaty,4,null,null,10.9883,-13.3331
HM0355,Centre de Sant? Bourouwal_Tappe,Health Center,null,GOV,10.9923,-12.385
HM0354,Centre de Sant? Donghol Touma,Health Center,null,GOV,10.9965,-12.6975
HM0147,Soucka,3,null,null,11.0003,-13.9237
HM0640,Sandanfara,4,null,null,11.0019,-11.0208
HM0151,M'Bouro,4,null,null,11.0051,-12.094
HM0384,Madina 2,4,null,null,11.0079,-13.0047
HM0533,Kanifara,4,null,null,11.0083,-8.88129
HM0327,Diaga,4,null,null,11.0121,-12.5644
HM0427,Hamdallaye,3,null,null,11.0139,-14.2406
HM0149,Bodi?,Health Center,null,GOV,11.0335,-12.0516
HM0150,Manta,4,null,null,11.0347,-12.0072
GN-STF005,Centre Sante,Hospital,null,null,11.04155,-12.0453
HM0430,Kimeya,4,null,null,11.0467,-14.4256
HM0304,T?gu?r?ya,Health Center,null,null,11.0515,-11.6175
HM0463,Djelibakoro,4,null,null,11.0525,-9.2348
HM0328,Hor? Oury,Health Center,null,null,11.0551,-12.5121
HM0340,Trypano,1,null,null,11.0571,-12.3908
HM0942,N'Douy?bh? Salli,4,null,null,11.0577,-12.348
HM0339,Centre de Sant? Pita,Health Center,Couverture Sanitaire Universelle (CSU),GOV,11.0619,-12.398
HM0338,Hopital pr?fectoral Pita,Hospital,null,GOV,11.0645,-12.395701
HM0335,Bourkadi?,4,null,null,11.0675,-12.4342
HM0363,Brouwal,3,null,null,11.0731,-12.8986
HM0359,M?likasa,4,null,null,11.0765,-12.2505
HM0569,Niandankoro Centre de Sant?,3 - Health Centre,null,GOV,11.0783,-9.25208
HM0539,M'Balia - Kinieran Centre de Sant?,3 - Health Centre,null,GOV,11.0807,-8.8338
HM0523,Sogb? - Sansando Centre de Sant?,3 - Health Centre,null,GOV,11.0827,-9.19043
HM0329,Wansan,4,null,null,11.0853,-12.5323
HM0336,Centre de Sant? Sintaly,Health Center,null,GOV,11.0887,-12.4246
HM0337,Centre Maternit? Sintaly,Health Center,Mother & Child healthcare,GOV,11.0891,-12.4244
HM0365,Pejn?tj,3,null,null,11.0923,-13.1327
HM0965,Baladou,3,null,null,11.0935,-9.20618
HM0945,Sangouya Centre,4,null,null,11.0975,-11.7682
GN-STF110,Dispensaire CBG,null,HIV testing,null,11.097974,-13.768272
HM0142,Sangar?di,Health Center,HIV testing,null,11.1049,-13.8108
HM0143,H?pital Compagnie?Bauxite Guinee (CBG),1,HIV testing,null,11.1077,-13.8137
HM0358,Centre de Sant? Bantignel,Health Center,null,GOV,11.1085,-12.2985
HM0148,Sansal?,Health Center,null,null,11.1149,-14.8462
HM0330,Centre de Sant? Timbi-Touny,Health Center,null,GOV,11.1169,-12.5027
HM0970,Djindjima,4,null,null,11.1177,-13.021
HM0647,S?louma-Centre,Health Center,null,null,11.1179,-10.9709
HM0145,Boull?r?,3,null,null,11.1235,-13.9598
HM0274,Wendou Feto Centre,4,null,null,11.1259,-12.8473
HM0969,Komp?ta,4,null,null,11.1337,-13.3968
HM0400,Kessou,3,null,null,11.1393,-11.8417
HM0362,F?lah,4,null,null,11.1459,-12.9842
HM0159,Kankalab?,Health Center,null,GOV,11.1481,-11.9984
HM0395,K?maya Centre,4,null,null,11.1495,-11.6994
HM0972,Tossok?r?,4,null,null,11.1499,-12.8995
HM0244,Gonkou,4,null,null,11.1511,-12.456
HM0944,Kansangui,Health Center,null,null,11.1511,-11.7953
HM0538,Bankoumana Centre,4,null,null,11.1523,-8.7558
HM0049,Karmafassa,4,null,null,11.1537,-13.1747
HM0524,Kouomakoro,4,null,null,11.1573,-9.10828
"HM0224|Cantre de Sant? Dara-Labe, Kassagui|4|null|null|11.1613|-12.2174",,,,,,
HM0334,Kokoulo,4,null,null,11.1637,-12.3883
HM0364,Koba,Health Center,null,null,11.1653,-13.292
HM0382,Missira,Health Center,null,null,11.1679,-13.5104
HM0255,Darakehioun,4,null,null,11.1697,-12.321
HM0341,Centre de Sant? Ningu?land?,Health Center,null,GOV,11.1847,-12.659
HM0540,Banakoro-Centre,4,null,null,11.1865,-8.91663
HM0128,Dabiss,Health Center,null,null,11.1917,-14.54
HM0537,Kama Centre,4,null,null,11.1923,-8.57397
HM0394,Kond?ya,4,null,null,11.1951,-11.7358
HM0331,Centre de Sant? Timbi - Madina,Health Center,null,GOV,11.1975,-12.542
HM0240,Hansagh?r? ((en chantier)),4,null,null,11.2019,-12.4782
HM0144,P?toun Bow?,3,null,null,11.2021,-13.9227
HM0564,Leleda,4,null,null,11.2051,-9.76129
HM0592,Frenkamaya,4,null,null,11.2057,-9.1181
HM0273,H?rico,Health Center,null,GOV,11.2077,-12.8222
HM0153,Gally,4,null,null,11.2087,-12.1197
HM0398,Fatako,Health Center,null,null,11.2103,-11.8856
HM0152,Momb?ya,Health Center,null,GOV,11.2155,-12.068
HM0938,Serima,4,null,null,11.2189,-12.4034
HM0406,Koinwel,Health Center,null,null,11.2207,-11.8106
HM0254,Daralab? Centre de Sant?,3 - Health Centre,null,GOV,11.2235,-12.3171
HM0536,Kondiankoro 2 Centre de Sant?,3 - Health Centre,null,GOV,11.2259,-8.68018
HM0241,Bagnan,4,null,null,11.2327,-12.4882
HM0396,Korbouya Centre,4,null,null,11.2385,-11.9834
HM0553,Sidikila,4,null,null,11.2419,-8.4903
HM0397,Fogo Centre,4,null,null,11.2465,-11.9116
HM0949,Kodiaraninda-Centre,4,null,null,11.2465,-8.90131
HM0242,Sempeten,4,null,null,11.2491,-12.4375
HM0405,Ley Dioufoun,4,null,null,11.2529,-11.7547
HM0333,Tyapata-Missid?,4,null,null,11.2567,-12.5288
HM0246,Lab? Dhepp?r?,4,null,null,11.2591,-12.3971
HM0225,Diawoya,4,null,null,11.2635,-12.2318
HM0927,Zinigorozou,4,null,null,11.2647,-8.93738
HM0428,Djiguiti,4,null,null,11.2669,-14.206
HM0243,Afia,3,null,null,11.267171,-12.400447
HM0226,Noussy Centre de Sant?,3 - Health Centre,null,GOV,11.2675,-12.1714
HM0245,Ndounsy,4,null,null,11.2775,-12.3949
HM0247,Garamb? Centre de Sant?,3 - Health Centre,null,GOV,11.2779,-12.3424
HM0645,Secteur 5 Villa Sylli,3,null,null,11.2843,-10.7111
HM0550,Konkoye,4,null,null,11.2845,-8.88739
HM0234,Centre de Sant? Fafabh?,Couverture Sanitaire Universelle (CSU),null,GOV,11.2893,-12.2839
GN-STF031,Hopital Pr?fectoral Dinguiraye,Hospital,null,null,11.289885,-10.718365
HM0644,Dinguiraye-Centre,Health Center,null,null,11.2905,-10.7175
HM0591,Togui-Fing,4,null,null,11.2915,-9.11578
HM0590,Kiniebakoura Centre de Sant?,3 - Health Centre,null,GOV,11.2923,-9.14258
HM0549,Bananfara,4,null,null,11.2935,-8.92749
HM0264,Sandaly,4,null,null,11.2983,-12.7105
HM0230,Koulidara,3,null,null,11.2991,-12.3131
HM0253,k.Tokoss?r?,4,null,null,11.2999,-12.4713
HM0547,Farassabab?n,4,null,null,11.3049,-8.83722
HM0332,Aind?,4,null,null,11.3061,-12.6001
HM0239,Kalan Centre de Sant?,3 - Health Centre,null,GOV,11.3083,-12.1578
HM0262,Sagal? Centre de Sant?,3 - Health Centre,null,GOV,11.3085,-12.8324
HM0050,Poste Sant? Kakony,Poste Sant?,null,GOV,11.3117,-13.175
GN-STF045,Hopital R?gional Labe,Hospital,null,GOV,11.315178,-12.283741
HM0554,Kini?nkoura,4,null,null,11.3165,-8.5932
HM0227,Hopital R?gional Lab?,Hospital,null,GOV,11.3185,-12.2846
GN-STF044,Hopital Pr?fector Al Koubia,Hospital,null,GOV,11.318611,-12.287639
GN-STF047,Hopital Pr?fectoral Mali,Hospital,null,GOV,11.318611,-12.287639
HM0233,Centre de Sant? Bowounloko,Couverture Sanitaire Universelle (CSU),null,GOV,11.3187,-12.2729
HM0229,Centre de Sant? Ley-Sar?,Couverture Sanitaire Universelle (CSU),null,GOV,11.3205,-12.2822
HM0555,Balandougouba 2 Centre de Sant?,3 - Health Centre,null,GOV,11.3243,-8.41528
HM0643,Niogo Centre,Health Center,null,null,11.3245,-11.1239
HM0261,Sagal? Centre de Sant?,3 - Health Centre,null,GOV,11.3257,-12.8261
HM0238,Missid? -Tiga,4,null,null,11.3257,-12.2162
HM0978,Djilimgb?,4,null,null,11.3261,-8.71411
HM0235,Centre de Sant? Daka,Couverture Sanitaire Universelle (CSU),null,GOV,11.3319,-12.2802
HM0231,Pellel Centre de Sant?,3 - Health Centre Couverture Sanitaire Universelle (CSU),null,GOV,11.3321,-12.3137
HM0251,Diari Centre de Sant?,3 - Health Centre,null,GOV,11.3345,-12.4942
HM0248,Dionfo Centre de Sant?,3 - Health Centre,null,GOV,11.3347,-12.0568
HM0236,Fadi,4,null,null,11.3457,-12.2575
HM0401,Tangali,Health Center,null,null,11.3479,-11.9184
HM0263,Parawol Centre de Sant?,3 - Health Centre,null,GOV,11.3523,-12.6281
HM0249,Sengouma,4,null,null,11.3557,-12.0934
HM0392,K?gnanden,3,null,null,11.3557,-11.7727
HM0941,Tounory,4,null,null,11.3587,-12.223
HM0252,k. Maoud?,4,null,null,11.362701,-12.458201
HM0232,Nadhel,4,null,null,11.362701,-12.3506
HM0219,Tarambaly,4,null,null,11.3707,-12.1378
HM0939,Sala,4,null,null,11.3771,-12.3133
HM0556,Niani,4,null,null,11.3807,-8.3877
HM0250,Donta,4,null,null,11.3833,-12.571
HM0940,Nhagnaka,3,null,null,11.3839,-12.2446
HM0641,Lansanaya-Centre,Health Center,null,null,11.3911,-10.8822
HM0759,Popodara,3,null,null,11.3949,-12.4012
HM0548,Faraba,4,null,null,11.4093,-8.97229
HM0562,Sougoula,4,null,null,11.4099,-9.03619
HM0559,Nanamoudoukoro Kalilou Cisse,3,null,null,11.4103,-9.17792
HM0256,Tountouroun Centre de Sant?,(4) 3 - Health Centre,null,GOV,11.4115,-12.2572
HM0966,S?ria,4,null,null,11.4129,-12.0717
HM0038,Maouba,4,null,null,11.4133,-13.7077
HM0221,Sannou Centre de Sant?,3 - Health Centre,null,GOV,11.4153,-12.109901
HM0704,Binikala Centre,null,null,null,11.4157,-8.98053
HM0561,Siguirikoro 1(Falaye Traor?) Centre de Sant?,3 - Health Centre,null,GOV,11.4163,-9.1687
HM0560,Siguirikoura 1 Centre de Sant?,3 - Health Centre,null,GOV,11.4169,-9.1781
GN-STF037,Hopital Pr?fectoral Siguiri,Hospital,null,null,11.418956,-9.17458
HM0051,Sinthiou-Wara,4,null,null,11.4203,-13.0902
HM0093,Koundi?a,4,null,null,11.4203,-12.0334
HM0223,Satina,4,null,null,11.4241,-12.3529
HM0265,Balaya Centre de Sant?,3 - Health Centre,null,GOV,11.4247,-12.7359
GN-STF046,Hopital Pr?fectoral L?louma,Hospital,null,null,11.430475,-12.684159
HM0267,L?louma,1,null,null,11.4307,-12.6833
HM0266,L?louma Centre de Sant?,3 - Health Centre,null,GOV,11.4313,-12.6833
HM0037,Poste Sant? Wendou M'Bour,Poste Sant?,null,GOV,11.4343,-13.8769
HM0220,Hamdallaye,4,null,null,11.4347,-12.1634
HM0937,Douka Seleyabhe,3,null,null,11.4357,-12.467
HM0391,Tougu?,3,null,null,11.4377,-11.6605
HM1004,Ozaolazou,4,null,null,11.4377,-9.03888
HM0546,Alpha Yaya,3,null,null,11.4381,-8.88751
HM0390,Poste Et T?l?communication,1,null,null,11.4397,-11.6638
GN-STF048,Hopital Pr?fectoral Tougue,Hospital,null,GOV,11.4397,-11.6638
HM0552,Wolola,4,null,null,11.4413,-8.55078
HM0039,Bark?r?,null,null,null,11.4443,-13.5913
HM0402,Konah,Health Center,null,null,11.4465,-11.848
HM0563,Saint Alexis,4,null,null,11.4465,-9.15759
HM0257,T?lon,4,null,null,11.4581,-12.2352
HM0222,Diogoma,4,null,null,11.4623,-12.1867
HM0272,Korb? Centre de Sant?,3 - Health Centre,null,GOV,11.4647,-12.6231
HM0584,Mankiti,4,null,null,11.4687,-9.63239
HM0403,Ghada Yhandh?,4,null,null,11.4789,-11.8742
HM0646,Bilkity,4,null,null,11.4817,-10.6781
HM0042,Poste Sant? Malanta,Poste Sant?,null,GOV,11.484901,-12.8263
HM0215,Ndantawi,4,null,null,11.4855,-12.3445
HM0404,Paraol Centre,4,null,null,11.4885,-11.8017
HM0277,Diountou Centre de Sant?,3 - Health Centre,null,GOV,11.4903,-12.5385
HM0706,Hatayauia Centre,3,null,null,11.4911,-10.2549
"HM0216|Centre de Sant? Popodara, Hamdallaye|4|null|null|11.4939|-12.3758",,,,,,
HM0237,Kouramangui Cit? Centre de Sant?,3 - Health Centre,null,GOV,11.5107,-12.4365
HM0217,Dalein Centre de Sant?,3 - Health Centre,null,GOV,11.5119,-12.3066
HM0276,Hor? Fello,4,null,null,11.5121,-12.507
HM0275,Gnangantou,4,null,null,11.5169,-12.5369
HM1006,Gognakaly,Health Center,null,null,11.519301,-10.9706
HM0197,Moromi,4,null,null,11.5371,-11.8667
HM0585,Boukaria,4,null,null,11.5519,-9.36298
HM0583,Didi,4,null,null,11.5523,-9.60461
HM0092,Pilimini Centre de Sant?,3 - Health Centre,null,GOV,11.5545,-12.1518
HM0558,Bankon Centre de Sant?,3 - Health Centre,null,GOV,11.5569,-8.80731
HM0587,Fatoya,4,null,null,11.5673,-9.33661
HM0588,Balato,4,null,null,11.5683,-9.32428
HM0259,Hor? Holland?,4,null,null,11.5719,-12.6487
HM0040,Hor?-Bendia,4,null,null,11.5775,-13.7656
HM0589,Doubaya,4,null,null,11.5791,-9.24701
GN-STF061,H?pital Lafou,Hospital,null,null,11.5801,-12.4617
HM0946,Hor? Kollet,3,null,null,11.5801,-11.581101
HM0268,Lafou Centre de Sant?,3 - Health Centre,null,GOV,11.5803,-12.462
HM0090,Niakaye,3,null,null,11.5809,-12.0584
HM0551,Balandou,4,null,null,11.5817,-8.75079
HM0195,H?pital Pr?fectoral,1,null,null,11.5827,-11.8858
HM0973,Soubekindi,4,null,null,11.5829,-10.5301
HM0194,Koubia,3,null,null,11.5859,-11.8949
GN-STF130,H?pital Pr?fectoral Koubia Centre,Hospital,HIV testing,null,11.58768,-11.895018
HM0196,H?pital Pr?fectoral (en chantier),1,null,null,11.5895,-11.8969
HM0582,Alahine,4,null,null,11.5973,-9.56628
HM0218,Sar?kaly,4,null,null,11.5987,-12.2675
HM0091,Dara-Pelli,3,null,null,11.5995,-12.1959
HM0048,Pety,4,null,null,11.6003,-13.5465
HM0586,Kintinian Centre de Sant?,3 - Health Centre,null,GOV,11.6009,-9.3858
HM0041,Poste Sant? Touba,Poste Sant?,null,GOV,11.6011,-13.0291
HM0557,Nafadji,4,null,null,11.6029,-8.776
HM0269,Lar?wel,4,null,null,11.6097,-12.399
"HM0936|Centre de Sant? Koubia Centre, Soulound?|Couverture Sanitaire Universelle (CSU)|null|GOV|11.611301|-11.7818",,,,,,
HM0935,Bassara,4,null,null,11.6243,-11.7828
HM0399,Kouratongo,Health Center,null,null,11.6321,-11.4848
HM0578,Mignada,4,null,null,11.6339,-9.63031
HM0258,Tianguel Bori,3 - Health Centre,null,GOV,11.6357,-12.5354
HM0577,Foulata,4,null,null,11.6387,-9.70673
HM0899,Kobedara,4,null,null,11.6421,-9.9422
HM0199,Dede Hor? Sitty,4,null,null,11.6601,-11.7038
HM0597,Alahin?,4,null,null,11.6653,-8.96521
HM0271,Manda Centre de Sant?,3 - Health Centre,null,GOV,11.6659,-12.611301
HM0980,Menienkour?,4,null,null,11.6667,-12.7978
HM0203,Bouroura,4,null,null,11.6759,-11.7882
HM0260,Ley Lagui,4,null,null,11.6801,-12.4731
HM0596,Soumbarakoba,4,null,null,11.6825,-9.07501
HM0593,Franwalia Centre de Sant?,3 - Health Centre,null,GOV,11.6949,-9.3822
HM0923,Diatif?r? Centre,Health Center,null,null,11.6979,-10.7198
HM0579,Dantinia,4,null,null,11.7051,-9.883
HM0200,Fafaya Centre de Sant?,3 - Health Centre,null,GOV,11.7079,-11.6925
HM0600,Dalamban,4,null,null,11.7087,-9.19153
HM0599,Soumbarakolen,4,null,null,11.7109,-9.05878
HM0279,Missid?,4,null,null,11.7147,-12.1742
HM0095,Centre de Sant? Matakaou,Health Center,null,GOV,11.7157,-11.951
HM0594,Bougourou,4,null,null,11.7215,-9.32611
HM0280,S?riya,4,null,null,11.7411,-12.2188
HM0606,Lero,4,null,null,11.7457,-10.1023
HM0958,Ranhaya Centre,3,null,null,11.7469,-10.5081
HM0202,Simiby,4,null,null,11.7509,-11.7812
HM0601,Kolita,4,null,null,11.7545,-9.1452
HM0053,Centre de Sant? Gaoual,CSU,null,GOV,11.7569,-13.2
HM0201,Nheloye,4,null,null,11.7571,-11.6664
HM0052,H?pital Pr?fectoral Gaoual,H?pital,null,GOV,11.7621,-13.2004
HM0270,Linsan Centre de Sant?,3 - Health Centre,null,GOV,11.769301,-12.6776
HM0602,Mansala,4,null,null,11.7759,-9.12
HM0278,Sigon,3,null,null,11.7769,-12.211
HM0047,Poste Sant? Koumbia,Poste Sant?,null,GOV,11.7777,-13.4926
HM0598,Doko Centre de Sant?,3 - Health Centre,null,GOV,11.7825,-8.96838
HM0576,Mal?ah Centre de Sant?,3 - Health Centre,null,GOV,11.7957,-9.70679
HM0425,Boull?r?,4,null,null,11.8015,-12.4842
HM0281,Non Fonctionnel,4,null,null,11.8025,-12.0799
HM0193,Dara,4,null,null,11.8055,-11.9565
HM0045,Poste Sant? Kounsitel,Poste Sant?,null,GOV,11.8063,-13.0754
HM0595,Kamaya,4,null,null,11.8063,-9.5816
HM0950,Tomboni,4,null,null,11.8095,-9.21271
HM0299,Yembering,Health Center,null,null,11.8153,-12.3504
HM0580,Santiguia,4,null,null,11.8191,-9.79541
HM0198,Gadha Woundou Centre de Sant?,3 - Health Centre,null,GOV,11.8229,-11.5669
HM0282,Doumoun Louda,4,null,null,11.8245,-12.0265
HM0605,Siguirini Centre de Sant?,3 - Health Centre,null,GOV,11.825499,-10.0453
HM0300,Donghol (Donghol-Sigon) Centre de Sant?,(4) 3 - Health Centre,null,GOV,11.8289,-12.289
HM0393,Niaw?ly,Health Center,null,null,11.8309,-11.344
HM0603,Kolenda,4,null,null,11.8321,-8.80212
HM0604,Tomboko,4,null,null,11.8361,-8.94861
HM0283,T?lir?,3,null,null,11.8441,-12.0957
HM0981,Boudougoula,4,null,null,11.8569,-12.6955
HM0424,Dougountouny,Health Center,null,GOV,11.8633,-12.6169
HM0423,Wansan,4,null,null,11.8675,-12.4875
HM0581,Diat?a,4,null,null,11.8837,-9.78931
HM0284,Salamband?,3,null,null,11.8909,-11.8865
HM0951,Kourako,4,null,null,11.9007,-9.03168
HM0288,Dhakadi,Health Center,null,null,11.9079,-12.2961
HM0286,Himdya,3,null,null,11.9321,-12.2215
HM0952,Kouremale,4,null,null,11.9495,-8.78442
HM0285,Kounkour?,4,null,null,11.9687,-12.1063
HM0287,Wounduya,Health Center,null,null,11.9743,-12.242
HM0572,Tondo,4,null,null,11.9743,-9.15973
HM0574,Naboun Centre de Sant?,3 - Health Centre,null,GOV,11.9803,-9.52063
HM1005,Friguiagb?,Health Center,null,GOV,11.9845,-10.0601
HM0607,N?t?mafara,4,null,null,11.9865,-10.1587
